,algo,masscart,masspole,length,force_mag,reward_sum,success
1536,ppo_random,0.7643775154091565,0.08271621579235852,0.4663555131109108,9.190854976713524,151.0,0.0
1537,ppo_multitask,0.7643775154091565,0.08271621579235852,0.4663555131109108,9.190854976713524,200.0,1.0
1538,diffdac,0.7643775154091565,0.08271621579235852,0.4663555131109108,9.190854976713524,200.0,1.0
1539,ppo_random,0.7593834839666926,0.07245896330507513,0.5492291080714947,7.617357800006404,153.0,0.0
1540,ppo_multitask,0.7593834839666926,0.07245896330507513,0.5492291080714947,7.617357800006404,200.0,1.0
1541,diffdac,0.7593834839666926,0.07245896330507513,0.5492291080714947,7.617357800006404,200.0,1.0
1542,ppo_random,0.9865912894685822,0.12764154608233066,0.3837175539033184,8.021500378978546,151.0,0.0
1543,ppo_multitask,0.9865912894685822,0.12764154608233066,0.3837175539033184,8.021500378978546,200.0,1.0
1544,diffdac,0.9865912894685822,0.12764154608233066,0.3837175539033184,8.021500378978546,200.0,1.0
1545,ppo_random,0.9967370335871245,0.10234405614909475,0.5568838784521268,11.759347024953623,153.0,0.0
1546,ppo_multitask,0.9967370335871245,0.10234405614909475,0.5568838784521268,11.759347024953623,200.0,1.0
1547,diffdac,0.9967370335871245,0.10234405614909475,0.5568838784521268,11.759347024953623,200.0,1.0
1548,ppo_random,1.186939629865133,0.11250454367645749,0.38345852758284726,10.400727186852016,152.0,0.0
1549,ppo_multitask,1.186939629865133,0.11250454367645749,0.38345852758284726,10.400727186852016,200.0,1.0
1550,diffdac,1.186939629865133,0.11250454367645749,0.38345852758284726,10.400727186852016,200.0,1.0
1551,ppo_random,0.9428367699906032,0.07106619531855175,0.5005145315180428,8.457640979749362,131.0,0.0
1552,ppo_multitask,0.9428367699906032,0.07106619531855175,0.5005145315180428,8.457640979749362,200.0,1.0
1553,diffdac,0.9428367699906032,0.07106619531855175,0.5005145315180428,8.457640979749362,200.0,1.0
1554,ppo_random,0.7091870445897911,0.08581230227330648,0.5173449260750731,12.494938247381238,158.0,0.0
1555,ppo_multitask,0.7091870445897911,0.08581230227330648,0.5173449260750731,12.494938247381238,200.0,1.0
1556,diffdac,0.7091870445897911,0.08581230227330648,0.5173449260750731,12.494938247381238,200.0,1.0
1557,ppo_random,1.0710852636836077,0.1099709276664793,0.39238239730930846,10.463733221889216,142.0,0.0
1558,ppo_multitask,1.0710852636836077,0.1099709276664793,0.39238239730930846,10.463733221889216,200.0,1.0
1559,diffdac,1.0710852636836077,0.1099709276664793,0.39238239730930846,10.463733221889216,200.0,1.0
1560,ppo_random,0.9651514064436507,0.08245964618110235,0.354373733869357,9.66121476444378,153.0,0.0
1561,ppo_multitask,0.9651514064436507,0.08245964618110235,0.354373733869357,9.66121476444378,200.0,1.0
1562,diffdac,0.9651514064436507,0.08245964618110235,0.354373733869357,9.66121476444378,200.0,1.0
1563,ppo_random,1.1237298039243688,0.10420591291559934,0.6245025934708273,12.480777550676056,149.0,0.0
1564,ppo_multitask,1.1237298039243688,0.10420591291559934,0.6245025934708273,12.480777550676056,200.0,1.0
1565,diffdac,1.1237298039243688,0.10420591291559934,0.6245025934708273,12.480777550676056,200.0,1.0
1566,ppo_random,0.8537072979748549,0.12446751557716784,0.4640841718982373,10.116861123672997,147.0,0.0
1567,ppo_multitask,0.8537072979748549,0.12446751557716784,0.4640841718982373,10.116861123672997,200.0,1.0
1568,diffdac,0.8537072979748549,0.12446751557716784,0.4640841718982373,10.116861123672997,200.0,1.0
1569,ppo_random,0.7202818925959693,0.07386975278389717,0.47099251199470765,12.343392873557063,149.0,0.0
1570,ppo_multitask,0.7202818925959693,0.07386975278389717,0.47099251199470765,12.343392873557063,200.0,1.0
1571,diffdac,0.7202818925959693,0.07386975278389717,0.47099251199470765,12.343392873557063,200.0,1.0
1572,ppo_random,1.07121214714871,0.09355522409269312,0.40496731505561917,12.459503708579685,154.0,0.0
1573,ppo_multitask,1.07121214714871,0.09355522409269312,0.40496731505561917,12.459503708579685,200.0,1.0
1574,diffdac,1.07121214714871,0.09355522409269312,0.40496731505561917,12.459503708579685,200.0,1.0
1575,ppo_random,1.1501693052701116,0.09276731912217824,0.579940032860968,9.106147780903436,155.0,0.0
1576,ppo_multitask,1.1501693052701116,0.09276731912217824,0.579940032860968,9.106147780903436,200.0,1.0
1577,diffdac,1.1501693052701116,0.09276731912217824,0.579940032860968,9.106147780903436,200.0,1.0
1578,ppo_random,0.7461097295804818,0.09941278169203582,0.3556046845004655,12.11036134048067,156.0,0.0
1579,ppo_multitask,0.7461097295804818,0.09941278169203582,0.3556046845004655,12.11036134048067,200.0,1.0
1580,diffdac,0.7461097295804818,0.09941278169203582,0.3556046845004655,12.11036134048067,200.0,1.0
1581,ppo_random,1.2956394885531273,0.08213364916877433,0.5979474195096626,11.153026790836385,132.0,0.0
1582,ppo_multitask,1.2956394885531273,0.08213364916877433,0.5979474195096626,11.153026790836385,200.0,1.0
1583,diffdac,1.2956394885531273,0.08213364916877433,0.5979474195096626,11.153026790836385,200.0,1.0
1584,ppo_random,0.8701472915435653,0.08391630955501639,0.5210502440353897,8.602559236234619,142.0,0.0
1585,ppo_multitask,0.8701472915435653,0.08391630955501639,0.5210502440353897,8.602559236234619,200.0,1.0
1586,diffdac,0.8701472915435653,0.08391630955501639,0.5210502440353897,8.602559236234619,200.0,1.0
1587,ppo_random,0.8353157837899268,0.11923667465552515,0.6346873966186652,10.730823308980362,154.0,0.0
1588,ppo_multitask,0.8353157837899268,0.11923667465552515,0.6346873966186652,10.730823308980362,200.0,1.0
1589,diffdac,0.8353157837899268,0.11923667465552515,0.6346873966186652,10.730823308980362,151.0,0.0
1590,ppo_random,1.1856804347046812,0.09646808927819975,0.45894922302215446,11.47756547398836,173.0,0.0
1591,ppo_multitask,1.1856804347046812,0.09646808927819975,0.45894922302215446,11.47756547398836,200.0,1.0
1592,diffdac,1.1856804347046812,0.09646808927819975,0.45894922302215446,11.47756547398836,200.0,1.0
1593,ppo_random,1.1138847767463413,0.09129674626933554,0.6349826241964383,10.85821058649801,166.0,0.0
1594,ppo_multitask,1.1138847767463413,0.09129674626933554,0.6349826241964383,10.85821058649801,200.0,1.0
1595,diffdac,1.1138847767463413,0.09129674626933554,0.6349826241964383,10.85821058649801,200.0,1.0
1596,ppo_random,0.9453246609285758,0.11376279166792208,0.5516278479112378,8.073933790641506,165.0,0.0
1597,ppo_multitask,0.9453246609285758,0.11376279166792208,0.5516278479112378,8.073933790641506,200.0,1.0
1598,diffdac,0.9453246609285758,0.11376279166792208,0.5516278479112378,8.073933790641506,200.0,1.0
1599,ppo_random,1.2319270325106935,0.1066015167850796,0.48055275783551826,11.985741264335271,152.0,0.0
1600,ppo_multitask,1.2319270325106935,0.1066015167850796,0.48055275783551826,11.985741264335271,200.0,1.0
1601,diffdac,1.2319270325106935,0.1066015167850796,0.48055275783551826,11.985741264335271,200.0,1.0
1602,ppo_random,0.803874566642108,0.070521442013691,0.6294029403496416,12.294807124946304,150.0,0.0
1603,ppo_multitask,0.803874566642108,0.070521442013691,0.6294029403496416,12.294807124946304,200.0,1.0
1604,diffdac,0.803874566642108,0.070521442013691,0.6294029403496416,12.294807124946304,200.0,1.0
1605,ppo_random,0.917295872833267,0.11481918385896736,0.399038224323925,11.014492280079345,143.0,0.0
1606,ppo_multitask,0.917295872833267,0.11481918385896736,0.399038224323925,11.014492280079345,200.0,1.0
1607,diffdac,0.917295872833267,0.11481918385896736,0.399038224323925,11.014492280079345,200.0,1.0
1608,ppo_random,0.7047756925240771,0.10488426083310842,0.46531196695776106,8.37262052199369,143.0,0.0
1609,ppo_multitask,0.7047756925240771,0.10488426083310842,0.46531196695776106,8.37262052199369,200.0,1.0
1610,diffdac,0.7047756925240771,0.10488426083310842,0.46531196695776106,8.37262052199369,200.0,1.0
1611,ppo_random,0.9385053329733822,0.09986522646161375,0.5570860089731521,8.208262426426042,150.0,0.0
1612,ppo_multitask,0.9385053329733822,0.09986522646161375,0.5570860089731521,8.208262426426042,200.0,1.0
1613,diffdac,0.9385053329733822,0.09986522646161375,0.5570860089731521,8.208262426426042,200.0,1.0
1614,ppo_random,1.1694479004368707,0.11975272248895426,0.5348665591538571,12.522955870240999,146.0,0.0
1615,ppo_multitask,1.1694479004368707,0.11975272248895426,0.5348665591538571,12.522955870240999,200.0,1.0
1616,diffdac,1.1694479004368707,0.11975272248895426,0.5348665591538571,12.522955870240999,200.0,1.0
1617,ppo_random,0.7668292244476285,0.12127378203246861,0.3852312286615023,9.952649718466683,155.0,0.0
1618,ppo_multitask,0.7668292244476285,0.12127378203246861,0.3852312286615023,9.952649718466683,200.0,1.0
1619,diffdac,0.7668292244476285,0.12127378203246861,0.3852312286615023,9.952649718466683,200.0,1.0
1620,ppo_random,1.1301289926745597,0.10033221563110478,0.40442632662663724,11.20419548872108,160.0,0.0
1621,ppo_multitask,1.1301289926745597,0.10033221563110478,0.40442632662663724,11.20419548872108,200.0,1.0
1622,diffdac,1.1301289926745597,0.10033221563110478,0.40442632662663724,11.20419548872108,200.0,1.0
1623,ppo_random,1.012417968649591,0.12549006405197216,0.6386302482915192,10.758927298874067,148.0,0.0
1624,ppo_multitask,1.012417968649591,0.12549006405197216,0.6386302482915192,10.758927298874067,200.0,1.0
1625,diffdac,1.012417968649591,0.12549006405197216,0.6386302482915192,10.758927298874067,200.0,1.0
1626,ppo_random,0.749285926114285,0.11351184006536426,0.5029183507031632,11.852901782834394,140.0,0.0
1627,ppo_multitask,0.749285926114285,0.11351184006536426,0.5029183507031632,11.852901782834394,200.0,1.0
1628,diffdac,0.749285926114285,0.11351184006536426,0.5029183507031632,11.852901782834394,200.0,1.0
1629,ppo_random,1.2983648851690128,0.08189179233336437,0.41003070861432067,8.051951474903937,136.0,0.0
1630,ppo_multitask,1.2983648851690128,0.08189179233336437,0.41003070861432067,8.051951474903937,200.0,1.0
1631,diffdac,1.2983648851690128,0.08189179233336437,0.41003070861432067,8.051951474903937,200.0,1.0
1632,ppo_random,0.9478964845759634,0.07934931128163805,0.47581624679178014,7.994687090372878,134.0,0.0
1633,ppo_multitask,0.9478964845759634,0.07934931128163805,0.47581624679178014,7.994687090372878,200.0,1.0
1634,diffdac,0.9478964845759634,0.07934931128163805,0.47581624679178014,7.994687090372878,200.0,1.0
1635,ppo_random,0.7517842895623117,0.12999686722602327,0.36975314968945866,7.909294680200053,151.0,0.0
1636,ppo_multitask,0.7517842895623117,0.12999686722602327,0.36975314968945866,7.909294680200053,200.0,1.0
1637,diffdac,0.7517842895623117,0.12999686722602327,0.36975314968945866,7.909294680200053,200.0,1.0
1638,ppo_random,0.7545467409481474,0.1275650877138659,0.6419735309072718,9.540421080013218,134.0,0.0
1639,ppo_multitask,0.7545467409481474,0.1275650877138659,0.6419735309072718,9.540421080013218,200.0,1.0
1640,diffdac,0.7545467409481474,0.1275650877138659,0.6419735309072718,9.540421080013218,200.0,1.0
1641,ppo_random,1.2182399911525073,0.08542214489447199,0.6230640896308564,7.0293302777737,137.0,0.0
1642,ppo_multitask,1.2182399911525073,0.08542214489447199,0.6230640896308564,7.0293302777737,200.0,1.0
1643,diffdac,1.2182399911525073,0.08542214489447199,0.6230640896308564,7.0293302777737,200.0,1.0
1644,ppo_random,0.9692411321153567,0.08701226272527632,0.5376994884200142,9.973639235221247,144.0,0.0
1645,ppo_multitask,0.9692411321153567,0.08701226272527632,0.5376994884200142,9.973639235221247,200.0,1.0
1646,diffdac,0.9692411321153567,0.08701226272527632,0.5376994884200142,9.973639235221247,200.0,1.0
1647,ppo_random,0.7290220158739208,0.09000824043152722,0.6264968894978766,9.892807421837347,189.0,0.0
1648,ppo_multitask,0.7290220158739208,0.09000824043152722,0.6264968894978766,9.892807421837347,200.0,1.0
1649,diffdac,0.7290220158739208,0.09000824043152722,0.6264968894978766,9.892807421837347,200.0,1.0
1650,ppo_random,0.9204782328412916,0.11573534299381079,0.4071305142243874,7.85764403036566,155.0,0.0
1651,ppo_multitask,0.9204782328412916,0.11573534299381079,0.4071305142243874,7.85764403036566,200.0,1.0
1652,diffdac,0.9204782328412916,0.11573534299381079,0.4071305142243874,7.85764403036566,200.0,1.0
1653,ppo_random,1.0840384287368223,0.07249056501985164,0.5138210617925842,11.653429375102046,131.0,0.0
1654,ppo_multitask,1.0840384287368223,0.07249056501985164,0.5138210617925842,11.653429375102046,200.0,1.0
1655,diffdac,1.0840384287368223,0.07249056501985164,0.5138210617925842,11.653429375102046,200.0,1.0
1656,ppo_random,0.7356054293786365,0.09309646721623316,0.4791863073128287,11.815620593864402,171.0,0.0
1657,ppo_multitask,0.7356054293786365,0.09309646721623316,0.4791863073128287,11.815620593864402,200.0,1.0
1658,diffdac,0.7356054293786365,0.09309646721623316,0.4791863073128287,11.815620593864402,200.0,1.0
1659,ppo_random,1.235688327843174,0.08518671105093066,0.6004423683149738,12.269187527472697,154.0,0.0
1660,ppo_multitask,1.235688327843174,0.08518671105093066,0.6004423683149738,12.269187527472697,200.0,1.0
1661,diffdac,1.235688327843174,0.08518671105093066,0.6004423683149738,12.269187527472697,200.0,1.0
1662,ppo_random,0.9625027798453905,0.11141696117714818,0.3653363721462836,9.736806237406755,137.0,0.0
1663,ppo_multitask,0.9625027798453905,0.11141696117714818,0.3653363721462836,9.736806237406755,200.0,1.0
1664,diffdac,0.9625027798453905,0.11141696117714818,0.3653363721462836,9.736806237406755,200.0,1.0
1665,ppo_random,1.1307004524881499,0.07287130795337173,0.6333415932781332,11.118280238151655,140.0,0.0
1666,ppo_multitask,1.1307004524881499,0.07287130795337173,0.6333415932781332,11.118280238151655,200.0,1.0
1667,diffdac,1.1307004524881499,0.07287130795337173,0.6333415932781332,11.118280238151655,200.0,1.0
1668,ppo_random,1.1980773645963534,0.08628480466831237,0.5836985511814299,10.234525211785932,151.0,0.0
1669,ppo_multitask,1.1980773645963534,0.08628480466831237,0.5836985511814299,10.234525211785932,200.0,1.0
1670,diffdac,1.1980773645963534,0.08628480466831237,0.5836985511814299,10.234525211785932,200.0,1.0
1671,ppo_random,1.2457418079832712,0.11164794242752683,0.47627019288447303,11.141977321825426,161.0,0.0
1672,ppo_multitask,1.2457418079832712,0.11164794242752683,0.47627019288447303,11.141977321825426,200.0,1.0
1673,diffdac,1.2457418079832712,0.11164794242752683,0.47627019288447303,11.141977321825426,200.0,1.0
1674,ppo_random,0.7729164044153335,0.09405422319344003,0.6495330335309335,12.263864889195144,172.0,0.0
1675,ppo_multitask,0.7729164044153335,0.09405422319344003,0.6495330335309335,12.263864889195144,200.0,1.0
1676,diffdac,0.7729164044153335,0.09405422319344003,0.6495330335309335,12.263864889195144,200.0,1.0
1677,ppo_random,1.0346636165255796,0.09424667341527963,0.6015052354154861,7.723959593610369,136.0,0.0
1678,ppo_multitask,1.0346636165255796,0.09424667341527963,0.6015052354154861,7.723959593610369,200.0,1.0
1679,diffdac,1.0346636165255796,0.09424667341527963,0.6015052354154861,7.723959593610369,200.0,1.0
1680,ppo_random,1.1979840939555457,0.08251905375197562,0.41347302162839206,9.5169272547336,135.0,0.0
1681,ppo_multitask,1.1979840939555457,0.08251905375197562,0.41347302162839206,9.5169272547336,200.0,1.0
1682,diffdac,1.1979840939555457,0.08251905375197562,0.41347302162839206,9.5169272547336,200.0,1.0
1683,ppo_random,1.2731113190261953,0.12606928721637506,0.3783462325638215,8.981296701914948,134.0,0.0
1684,ppo_multitask,1.2731113190261953,0.12606928721637506,0.3783462325638215,8.981296701914948,200.0,1.0
1685,diffdac,1.2731113190261953,0.12606928721637506,0.3783462325638215,8.981296701914948,200.0,1.0
1686,ppo_random,0.7213895193811317,0.11201981118810776,0.48617973055072605,7.991520641864023,163.0,0.0
1687,ppo_multitask,0.7213895193811317,0.11201981118810776,0.48617973055072605,7.991520641864023,200.0,1.0
1688,diffdac,0.7213895193811317,0.11201981118810776,0.48617973055072605,7.991520641864023,200.0,1.0
1689,ppo_random,1.1842543864959845,0.078200984074311,0.5614409091307202,7.075939421816338,171.0,0.0
1690,ppo_multitask,1.1842543864959845,0.078200984074311,0.5614409091307202,7.075939421816338,200.0,1.0
1691,diffdac,1.1842543864959845,0.078200984074311,0.5614409091307202,7.075939421816338,200.0,1.0
1692,ppo_random,0.8813797597001972,0.09440882264159874,0.6216124270491986,7.5934198652935905,159.0,0.0
1693,ppo_multitask,0.8813797597001972,0.09440882264159874,0.6216124270491986,7.5934198652935905,200.0,1.0
1694,diffdac,0.8813797597001972,0.09440882264159874,0.6216124270491986,7.5934198652935905,200.0,1.0
1695,ppo_random,1.1219871900188991,0.08847221955357577,0.590503555873479,7.956437424420109,199.0,0.0
1696,ppo_multitask,1.1219871900188991,0.08847221955357577,0.590503555873479,7.956437424420109,200.0,1.0
1697,diffdac,1.1219871900188991,0.08847221955357577,0.590503555873479,7.956437424420109,200.0,1.0
1698,ppo_random,1.0854765058944214,0.07171637829685536,0.5274365495149806,12.71750007782501,134.0,0.0
1699,ppo_multitask,1.0854765058944214,0.07171637829685536,0.5274365495149806,12.71750007782501,200.0,1.0
1700,diffdac,1.0854765058944214,0.07171637829685536,0.5274365495149806,12.71750007782501,200.0,1.0
1701,ppo_random,0.8828689856922912,0.12718197817334703,0.6394126082866107,9.062572820239545,138.0,0.0
1702,ppo_multitask,0.8828689856922912,0.12718197817334703,0.6394126082866107,9.062572820239545,200.0,1.0
1703,diffdac,0.8828689856922912,0.12718197817334703,0.6394126082866107,9.062572820239545,200.0,1.0
1704,ppo_random,0.8845669113111095,0.11820595548355994,0.4845824957279309,11.031585388291635,139.0,0.0
1705,ppo_multitask,0.8845669113111095,0.11820595548355994,0.4845824957279309,11.031585388291635,200.0,1.0
1706,diffdac,0.8845669113111095,0.11820595548355994,0.4845824957279309,11.031585388291635,200.0,1.0
1707,ppo_random,1.225668054213489,0.08666182082959038,0.501907954701134,8.757973493520822,135.0,0.0
1708,ppo_multitask,1.225668054213489,0.08666182082959038,0.501907954701134,8.757973493520822,200.0,1.0
1709,diffdac,1.225668054213489,0.08666182082959038,0.501907954701134,8.757973493520822,200.0,1.0
1710,ppo_random,0.9712542398021112,0.1232671407785737,0.562550819960485,10.408732267556472,147.0,0.0
1711,ppo_multitask,0.9712542398021112,0.1232671407785737,0.562550819960485,10.408732267556472,200.0,1.0
1712,diffdac,0.9712542398021112,0.1232671407785737,0.562550819960485,10.408732267556472,200.0,1.0
1713,ppo_random,0.8013253422197908,0.08673248403914313,0.6194335451403761,11.29195923315675,156.0,0.0
1714,ppo_multitask,0.8013253422197908,0.08673248403914313,0.6194335451403761,11.29195923315675,200.0,1.0
1715,diffdac,0.8013253422197908,0.08673248403914313,0.6194335451403761,11.29195923315675,200.0,1.0
1716,ppo_random,1.0069811247591829,0.0973661197850591,0.4243804115777289,7.354484192997166,142.0,0.0
1717,ppo_multitask,1.0069811247591829,0.0973661197850591,0.4243804115777289,7.354484192997166,200.0,1.0
1718,diffdac,1.0069811247591829,0.0973661197850591,0.4243804115777289,7.354484192997166,200.0,1.0
1719,ppo_random,0.9817238620340378,0.11966914179660121,0.46651744558848995,7.194955286246555,142.0,0.0
1720,ppo_multitask,0.9817238620340378,0.11966914179660121,0.46651744558848995,7.194955286246555,200.0,1.0
1721,diffdac,0.9817238620340378,0.11966914179660121,0.46651744558848995,7.194955286246555,200.0,1.0
1722,ppo_random,1.0345338606828238,0.12126590245165383,0.5072451545090941,7.013963431534528,130.0,0.0
1723,ppo_multitask,1.0345338606828238,0.12126590245165383,0.5072451545090941,7.013963431534528,200.0,1.0
1724,diffdac,1.0345338606828238,0.12126590245165383,0.5072451545090941,7.013963431534528,200.0,1.0
1725,ppo_random,1.0879439666941302,0.08698852367187351,0.36924214182118137,11.476314952108769,141.0,0.0
1726,ppo_multitask,1.0879439666941302,0.08698852367187351,0.36924214182118137,11.476314952108769,200.0,1.0
1727,diffdac,1.0879439666941302,0.08698852367187351,0.36924214182118137,11.476314952108769,200.0,1.0
1728,ppo_random,1.0802563268998764,0.12484191716402093,0.6241393462594613,11.58402044835784,137.0,0.0
1729,ppo_multitask,1.0802563268998764,0.12484191716402093,0.6241393462594613,11.58402044835784,200.0,1.0
1730,diffdac,1.0802563268998764,0.12484191716402093,0.6241393462594613,11.58402044835784,200.0,1.0
1731,ppo_random,1.125978684480839,0.12546183754914397,0.3724941685908059,12.737558709634001,138.0,0.0
1732,ppo_multitask,1.125978684480839,0.12546183754914397,0.3724941685908059,12.737558709634001,200.0,1.0
1733,diffdac,1.125978684480839,0.12546183754914397,0.3724941685908059,12.737558709634001,200.0,1.0
1734,ppo_random,1.2272886651964687,0.08633242375813602,0.5795270143785437,8.988426798057302,134.0,0.0
1735,ppo_multitask,1.2272886651964687,0.08633242375813602,0.5795270143785437,8.988426798057302,200.0,1.0
1736,diffdac,1.2272886651964687,0.08633242375813602,0.5795270143785437,8.988426798057302,200.0,1.0
1737,ppo_random,0.949494493853536,0.12474307985299513,0.4508804845995586,7.822850928148792,139.0,0.0
1738,ppo_multitask,0.949494493853536,0.12474307985299513,0.4508804845995586,7.822850928148792,200.0,1.0
1739,diffdac,0.949494493853536,0.12474307985299513,0.4508804845995586,7.822850928148792,200.0,1.0
1740,ppo_random,1.1583281385816049,0.09701017518013119,0.3778757118676268,11.374136839374703,136.0,0.0
1741,ppo_multitask,1.1583281385816049,0.09701017518013119,0.3778757118676268,11.374136839374703,200.0,1.0
1742,diffdac,1.1583281385816049,0.09701017518013119,0.3778757118676268,11.374136839374703,200.0,1.0
1743,ppo_random,0.7703194643092448,0.12870640752612858,0.575143120009849,10.466901502487467,149.0,0.0
1744,ppo_multitask,0.7703194643092448,0.12870640752612858,0.575143120009849,10.466901502487467,200.0,1.0
1745,diffdac,0.7703194643092448,0.12870640752612858,0.575143120009849,10.466901502487467,200.0,1.0
1746,ppo_random,1.2103303124416727,0.07273531096042642,0.5551625583912403,10.032505863308884,140.0,0.0
1747,ppo_multitask,1.2103303124416727,0.07273531096042642,0.5551625583912403,10.032505863308884,200.0,1.0
1748,diffdac,1.2103303124416727,0.07273531096042642,0.5551625583912403,10.032505863308884,200.0,1.0
1749,ppo_random,0.7772662873872,0.07686489253598794,0.6174198020072248,7.066263173497763,146.0,0.0
1750,ppo_multitask,0.7772662873872,0.07686489253598794,0.6174198020072248,7.066263173497763,200.0,1.0
1751,diffdac,0.7772662873872,0.07686489253598794,0.6174198020072248,7.066263173497763,200.0,1.0
1752,ppo_random,0.9116955058541368,0.0771077028574639,0.3658073334520979,11.632545381220812,143.0,0.0
1753,ppo_multitask,0.9116955058541368,0.0771077028574639,0.3658073334520979,11.632545381220812,200.0,1.0
1754,diffdac,0.9116955058541368,0.0771077028574639,0.3658073334520979,11.632545381220812,200.0,1.0
1755,ppo_random,0.8727263822226617,0.10930578752484688,0.6222043850685277,7.037928271574151,134.0,0.0
1756,ppo_multitask,0.8727263822226617,0.10930578752484688,0.6222043850685277,7.037928271574151,200.0,1.0
1757,diffdac,0.8727263822226617,0.10930578752484688,0.6222043850685277,7.037928271574151,200.0,1.0
1758,ppo_random,0.8107153478788998,0.11173851003811647,0.41075027173821693,9.986085468532389,151.0,0.0
1759,ppo_multitask,0.8107153478788998,0.11173851003811647,0.41075027173821693,9.986085468532389,200.0,1.0
1760,diffdac,0.8107153478788998,0.11173851003811647,0.41075027173821693,9.986085468532389,200.0,1.0
1761,ppo_random,0.972906112801764,0.12084816048742658,0.5092914665670634,10.94168331268909,135.0,0.0
1762,ppo_multitask,0.972906112801764,0.12084816048742658,0.5092914665670634,10.94168331268909,200.0,1.0
1763,diffdac,0.972906112801764,0.12084816048742658,0.5092914665670634,10.94168331268909,200.0,1.0
1764,ppo_random,0.8335771195787857,0.09758287542867923,0.4950533239327643,10.32519489904356,162.0,0.0
1765,ppo_multitask,0.8335771195787857,0.09758287542867923,0.4950533239327643,10.32519489904356,200.0,1.0
1766,diffdac,0.8335771195787857,0.09758287542867923,0.4950533239327643,10.32519489904356,200.0,1.0
1767,ppo_random,0.7563843600280281,0.07855196576762588,0.5475920936904831,11.781634424859064,153.0,0.0
1768,ppo_multitask,0.7563843600280281,0.07855196576762588,0.5475920936904831,11.781634424859064,200.0,1.0
1769,diffdac,0.7563843600280281,0.07855196576762588,0.5475920936904831,11.781634424859064,200.0,1.0
1770,ppo_random,1.1910423354272632,0.07815767737185722,0.45782862328389795,10.189279141765553,155.0,0.0
1771,ppo_multitask,1.1910423354272632,0.07815767737185722,0.45782862328389795,10.189279141765553,200.0,1.0
1772,diffdac,1.1910423354272632,0.07815767737185722,0.45782862328389795,10.189279141765553,200.0,1.0
1773,ppo_random,1.0381645015223173,0.07277994788176298,0.4630409180551152,10.720501160803021,147.0,0.0
1774,ppo_multitask,1.0381645015223173,0.07277994788176298,0.4630409180551152,10.720501160803021,200.0,1.0
1775,diffdac,1.0381645015223173,0.07277994788176298,0.4630409180551152,10.720501160803021,200.0,1.0
1776,ppo_random,0.7766754117957682,0.07702496524711336,0.44339445473971084,8.082501171560546,156.0,0.0
1777,ppo_multitask,0.7766754117957682,0.07702496524711336,0.44339445473971084,8.082501171560546,200.0,1.0
1778,diffdac,0.7766754117957682,0.07702496524711336,0.44339445473971084,8.082501171560546,200.0,1.0
1779,ppo_random,0.7707406602200003,0.11560495891980907,0.533932011547635,12.986023217717472,142.0,0.0
1780,ppo_multitask,0.7707406602200003,0.11560495891980907,0.533932011547635,12.986023217717472,200.0,1.0
1781,diffdac,0.7707406602200003,0.11560495891980907,0.533932011547635,12.986023217717472,200.0,1.0
1782,ppo_random,0.8344104259889561,0.10742504148525303,0.42279156208344926,7.312238535526852,136.0,0.0
1783,ppo_multitask,0.8344104259889561,0.10742504148525303,0.42279156208344926,7.312238535526852,200.0,1.0
1784,diffdac,0.8344104259889561,0.10742504148525303,0.42279156208344926,7.312238535526852,200.0,1.0
1785,ppo_random,1.01223629185415,0.09753504111266713,0.5585267647084429,11.663221828775846,137.0,0.0
1786,ppo_multitask,1.01223629185415,0.09753504111266713,0.5585267647084429,11.663221828775846,200.0,1.0
1787,diffdac,1.01223629185415,0.09753504111266713,0.5585267647084429,11.663221828775846,200.0,1.0
1788,ppo_random,0.7904723629234198,0.1217056891519114,0.5139702645997969,11.485065916653175,144.0,0.0
1789,ppo_multitask,0.7904723629234198,0.1217056891519114,0.5139702645997969,11.485065916653175,200.0,1.0
1790,diffdac,0.7904723629234198,0.1217056891519114,0.5139702645997969,11.485065916653175,200.0,1.0
1791,ppo_random,1.1251518968716332,0.10169766693434083,0.6033271989818128,10.987150878345279,145.0,0.0
1792,ppo_multitask,1.1251518968716332,0.10169766693434083,0.6033271989818128,10.987150878345279,200.0,1.0
1793,diffdac,1.1251518968716332,0.10169766693434083,0.6033271989818128,10.987150878345279,200.0,1.0
1794,ppo_random,1.179051080674932,0.11140149696218371,0.5627282331187905,12.760412057911926,137.0,0.0
1795,ppo_multitask,1.179051080674932,0.11140149696218371,0.5627282331187905,12.760412057911926,200.0,1.0
1796,diffdac,1.179051080674932,0.11140149696218371,0.5627282331187905,12.760412057911926,200.0,1.0
1797,ppo_random,1.121153911665506,0.09128509643304016,0.4962119828213232,10.159809198676996,145.0,0.0
1798,ppo_multitask,1.121153911665506,0.09128509643304016,0.4962119828213232,10.159809198676996,200.0,1.0
1799,diffdac,1.121153911665506,0.09128509643304016,0.4962119828213232,10.159809198676996,200.0,1.0
1800,ppo_random,0.7194203651067033,0.1025445797841564,0.5908758828608168,7.330956420816702,158.0,0.0
1801,ppo_multitask,0.7194203651067033,0.1025445797841564,0.5908758828608168,7.330956420816702,200.0,1.0
1802,diffdac,0.7194203651067033,0.1025445797841564,0.5908758828608168,7.330956420816702,200.0,1.0
1803,ppo_random,0.7831642387166045,0.1293030190129377,0.48927999546451184,12.91015859553168,163.0,0.0
