,algo,max_torque,m,l,reward_sum,success
616,ppo_multitask,2.552312846403672,1.0365652649684214,1.294207278452106,-126.29087,1.0
617,diffdac,2.552312846403672,1.0365652649684214,1.294207278452106,-263.97827,1.0
618,ppo_random,1.9127890914591656,0.9909347010754166,0.7274357881290894,-237.7696,1.0
619,ppo_multitask,1.9127890914591656,0.9909347010754166,0.7274357881290894,-236.81468,1.0
620,diffdac,1.9127890914591656,0.9909347010754166,0.7274357881290894,-361.08374,1.0
621,ppo_random,2.003557832671908,0.9196135423856131,0.9683885705135207,-133.04399,1.0
622,ppo_multitask,2.003557832671908,0.9196135423856131,0.9683885705135207,-132.5869,1.0
623,diffdac,2.003557832671908,0.9196135423856131,0.9683885705135207,-256.09836,1.0
624,ppo_random,1.5330877486293428,1.1847831995338731,0.7410921701398316,-2.935015,1.0
625,ppo_multitask,1.5330877486293428,1.1847831995338731,0.7410921701398316,-3.209086,1.0
626,diffdac,1.5330877486293428,1.1847831995338731,0.7410921701398316,-125.50736,1.0
627,ppo_random,2.4119405884129095,0.9028700559473911,1.1912511002307342,-128.81355,1.0
628,ppo_multitask,2.4119405884129095,0.9028700559473911,1.1912511002307342,-127.137566,1.0
629,diffdac,2.4119405884129095,0.9028700559473911,1.1912511002307342,-127.40922,1.0
630,ppo_random,1.5199090522637264,0.8817088599430176,1.169835885422795,-381.23392,1.0
631,ppo_multitask,1.5199090522637264,0.8817088599430176,1.169835885422795,-376.8268,1.0
632,diffdac,1.5199090522637264,0.8817088599430176,1.169835885422795,-504.6359,1.0
633,ppo_random,2.3376416933337074,1.1156973163599864,1.2817953821512886,-131.23486,1.0
634,ppo_multitask,2.3376416933337074,1.1156973163599864,1.2817953821512886,-128.72504,1.0
635,diffdac,2.3376416933337074,1.1156973163599864,1.2817953821512886,-257.5095,1.0
636,ppo_random,1.6794819608328035,1.2470137444381126,0.7306181541188237,-907.8083,0.0
637,ppo_multitask,1.6794819608328035,1.2470137444381126,0.7306181541188237,-123.25053,1.0
638,diffdac,1.6794819608328035,1.2470137444381126,0.7306181541188237,-121.92791,1.0
639,ppo_random,1.6621118448709293,1.2514278212154362,1.2666534593336547,-771.44543,1.0
640,ppo_multitask,1.6621118448709293,1.2514278212154362,1.2666534593336547,-639.16113,1.0
641,diffdac,1.6621118448709293,1.2514278212154362,1.2666534593336547,-901.85724,0.0
642,ppo_random,1.457892833885163,0.9134348325490891,1.2458444800856556,-474.96405,1.0
643,ppo_multitask,1.457892833885163,0.9134348325490891,1.2458444800856556,-460.85254,1.0
644,diffdac,1.457892833885163,0.9134348325490891,1.2458444800856556,-830.5088,0.0
645,ppo_random,1.584705907681731,0.9937390740271257,0.8091933327451946,-505.4572,1.0
646,ppo_multitask,1.584705907681731,0.9937390740271257,0.8091933327451946,-127.15857,1.0
647,diffdac,1.584705907681731,0.9937390740271257,0.8091933327451946,-126.21002,1.0
648,ppo_random,1.4427068419715592,1.1677868052057498,1.1113846257036053,-778.8515,1.0
649,ppo_multitask,1.4427068419715592,1.1677868052057498,1.1113846257036053,-661.29095,0.0
650,diffdac,1.4427068419715592,1.1677868052057498,1.1113846257036053,-948.89276,0.0
651,ppo_random,1.5243940234885835,1.1760510993281503,0.8629971999928469,-851.7901,0.0
652,ppo_multitask,1.5243940234885835,1.1760510993281503,0.8629971999928469,-241.99951,1.0
653,diffdac,1.5243940234885835,1.1760510993281503,0.8629971999928469,-239.22047,1.0
654,ppo_random,1.801104428759185,0.7893299189732724,1.0928465479365101,-115.70818,1.0
655,ppo_multitask,1.801104428759185,0.7893299189732724,1.0928465479365101,-116.043594,1.0
656,diffdac,1.801104428759185,0.7893299189732724,1.0928465479365101,-244.5192,1.0
657,ppo_random,1.4161920856529746,0.8657003973081678,0.8082735584069533,-361.23273,1.0
658,ppo_multitask,1.4161920856529746,0.8657003973081678,0.8082735584069533,-234.83902,1.0
659,diffdac,1.4161920856529746,0.8657003973081678,0.8082735584069533,-236.17505,1.0
660,ppo_random,1.8321826527420284,0.924192050678978,1.0846061853489162,-128.19215,1.0
661,ppo_multitask,1.8321826527420284,0.924192050678978,1.0846061853489162,-126.49302,1.0
662,diffdac,1.8321826527420284,0.924192050678978,1.0846061853489162,-256.13608,1.0
663,ppo_random,2.055884881038016,1.2785844091835812,0.7383359759744115,-229.92181,1.0
664,ppo_multitask,2.055884881038016,1.2785844091835812,0.7383359759744115,-229.63371,1.0
665,diffdac,2.055884881038016,1.2785844091835812,0.7383359759744115,-348.30014,1.0
666,ppo_random,2.0312341113009773,1.111190311050205,1.20140451295582,-403.13455,1.0
667,ppo_multitask,2.0312341113009773,1.111190311050205,1.20140451295582,-397.46585,1.0
668,diffdac,2.0312341113009773,1.111190311050205,1.20140451295582,-529.82745,1.0
669,ppo_random,2.3784625415605447,1.173020173497189,1.2294700878235956,-264.64896,1.0
670,ppo_multitask,2.3784625415605447,1.173020173497189,1.2294700878235956,-259.88852,1.0
671,diffdac,2.3784625415605447,1.173020173497189,1.2294700878235956,-396.52835,1.0
672,ppo_random,1.9777220409073517,0.9622289825641677,0.714447948932853,-125.91748,1.0
673,ppo_multitask,1.9777220409073517,0.9622289825641677,0.714447948932853,-118.005196,1.0
674,diffdac,1.9777220409073517,0.9622289825641677,0.714447948932853,-124.45564,1.0
675,ppo_random,1.7505988147878375,1.0210932449585781,0.8379210812607063,-0.34432238,1.0
676,ppo_multitask,1.7505988147878375,1.0210932449585781,0.8379210812607063,-0.42771453,1.0
677,diffdac,1.7505988147878375,1.0210932449585781,0.8379210812607063,-0.36650053,1.0
678,ppo_random,2.4739487135451492,0.9068960818023091,1.111034829058905,-0.47163808,1.0
679,ppo_multitask,2.4739487135451492,0.9068960818023091,1.111034829058905,-0.57603383,1.0
680,diffdac,2.4739487135451492,0.9068960818023091,1.111034829058905,-1.1079382,1.0
681,ppo_random,1.5529657462302948,1.048340823641458,1.0853608956745657,-257.44232,1.0
682,ppo_multitask,1.5529657462302948,1.048340823641458,1.0853608956745657,-128.8685,1.0
683,diffdac,1.5529657462302948,1.048340823641458,1.0853608956745657,-128.43263,1.0
684,ppo_random,1.9085729737634334,1.0250456601412938,1.113132938630642,-118.170364,1.0
685,ppo_multitask,1.9085729737634334,1.0250456601412938,1.113132938630642,-119.18729,1.0
686,diffdac,1.9085729737634334,1.0250456601412938,1.113132938630642,-242.4589,1.0
687,ppo_random,1.5164299993996098,1.1431343242186651,1.107270288212284,-761.5641,0.0
688,ppo_multitask,1.5164299993996098,1.1431343242186651,1.107270288212284,-375.81094,1.0
689,diffdac,1.5164299993996098,1.1431343242186651,1.107270288212284,-632.2889,1.0
690,ppo_random,2.1571999791269194,1.2293825918716337,0.8551309963840965,-250.42076,1.0
691,ppo_multitask,2.1571999791269194,1.2293825918716337,0.8551309963840965,-244.56601,1.0
692,diffdac,2.1571999791269194,1.2293825918716337,0.8551309963840965,-372.83832,1.0
693,ppo_random,2.3377928489945843,1.050525469651326,0.956026042113475,-122.34421,1.0
694,ppo_multitask,2.3377928489945843,1.050525469651326,0.956026042113475,-121.50579,1.0
695,diffdac,2.3377928489945843,1.050525469651326,0.956026042113475,-122.040184,1.0
696,ppo_random,1.7925155918053615,0.9076832322814293,0.7868834480789547,-115.38645,1.0
697,ppo_multitask,1.7925155918053615,0.9076832322814293,0.7868834480789547,-111.97038,1.0
698,diffdac,1.7925155918053615,0.9076832322814293,0.7868834480789547,-117.99218,1.0
699,ppo_random,1.5793629600574683,1.2353293591082999,1.0498993854023593,-899.1023,0.0
700,ppo_multitask,1.5793629600574683,1.2353293591082999,1.0498993854023593,-512.92566,1.0
701,diffdac,1.5793629600574683,1.2353293591082999,1.0498993854023593,-777.68805,0.0
702,ppo_random,1.437160812164016,0.8525692439405488,1.2474402661035895,-391.6345,1.0
703,ppo_multitask,1.437160812164016,0.8525692439405488,1.2474402661035895,-385.4891,1.0
704,diffdac,1.437160812164016,0.8525692439405488,1.2474402661035895,-641.9133,1.0
705,ppo_random,2.516705723804889,1.0136242279390721,0.746611824518146,-132.51027,1.0
706,ppo_multitask,2.516705723804889,1.0136242279390721,0.746611824518146,-130.29774,1.0
707,diffdac,2.516705723804889,1.0136242279390721,0.746611824518146,-130.48111,1.0
708,ppo_random,1.4934389780603219,1.18643161115489,0.769223561984741,-965.93396,0.0
709,ppo_multitask,1.4934389780603219,1.18643161115489,0.769223561984741,-123.44832,1.0
710,diffdac,1.4934389780603219,1.18643161115489,0.769223561984741,-121.973145,1.0
711,ppo_random,2.5853703884023123,0.843231511202289,0.7083746405476787,-156.18028,1.0
712,ppo_multitask,2.5853703884023123,0.843231511202289,0.7083746405476787,-151.79712,1.0
713,diffdac,2.5853703884023123,0.843231511202289,0.7083746405476787,-128.93312,1.0
714,ppo_random,1.4784062039573702,0.8591613799865423,1.124441561546283,-0.60478735,1.0
715,ppo_multitask,1.4784062039573702,0.8591613799865423,1.124441561546283,-0.83849674,1.0
716,diffdac,1.4784062039573702,0.8591613799865423,1.124441561546283,-0.57305086,1.0
717,ppo_random,1.7717974919912423,0.7778823912596347,0.9081565723248536,-109.578354,1.0
718,ppo_multitask,1.7717974919912423,0.7778823912596347,0.9081565723248536,-109.08501,1.0
719,diffdac,1.7717974919912423,0.7778823912596347,0.9081565723248536,-112.599976,1.0
720,ppo_random,1.7522078481381491,0.958226119432831,1.170239703968876,-127.09694,1.0
721,ppo_multitask,1.7522078481381491,0.958226119432831,1.170239703968876,-125.099556,1.0
722,diffdac,1.7522078481381491,0.958226119432831,1.170239703968876,-258.8283,1.0
723,ppo_random,2.1379369075722874,1.0469839425216707,0.7991439938165287,-0.954217,1.0
724,ppo_multitask,2.1379369075722874,1.0469839425216707,0.7991439938165287,-0.91817224,1.0
725,diffdac,2.1379369075722874,1.0469839425216707,0.7991439938165287,-0.9627236,1.0
726,ppo_random,2.2216237445261493,0.733122466826074,1.0885444111721927,-118.285645,1.0
727,ppo_multitask,2.2216237445261493,0.733122466826074,1.0885444111721927,-118.12112,1.0
728,diffdac,2.2216237445261493,0.733122466826074,1.0885444111721927,-122.563965,1.0
729,ppo_random,1.6491624430425191,1.1691951925950619,1.064139336461412,-255.076,1.0
730,ppo_multitask,1.6491624430425191,1.1691951925950619,1.064139336461412,-127.52971,1.0
731,diffdac,1.6491624430425191,1.1691951925950619,1.064139336461412,-127.51681,1.0
732,ppo_random,1.7488131968208553,0.7595662305821154,0.8494044426517267,-130.30615,1.0
733,ppo_multitask,1.7488131968208553,0.7595662305821154,0.8494044426517267,-129.55453,1.0
734,diffdac,1.7488131968208553,0.7595662305821154,0.8494044426517267,-131.80884,1.0
735,ppo_random,2.488224640009196,0.7675180027687187,0.7601800789164783,-106.810326,1.0
736,ppo_multitask,2.488224640009196,0.7675180027687187,0.7601800789164783,-104.732124,1.0
737,diffdac,2.488224640009196,0.7675180027687187,0.7601800789164783,-105.14992,1.0
738,ppo_random,1.975579146120511,1.247479865264003,1.1142506924520057,-127.10177,1.0
739,ppo_multitask,1.975579146120511,1.247479865264003,1.1142506924520057,-126.863625,1.0
740,diffdac,1.975579146120511,1.247479865264003,1.1142506924520057,-252.71176,1.0
741,ppo_random,1.8394163895337527,1.2445249010776505,1.1986363016998751,-261.1257,1.0
742,ppo_multitask,1.8394163895337527,1.2445249010776505,1.1986363016998751,-130.49393,1.0
743,diffdac,1.8394163895337527,1.2445249010776505,1.1986363016998751,-261.66022,1.0
744,ppo_random,2.230383942613272,0.9910210034870965,0.7174833123322951,-0.69536716,1.0
745,ppo_multitask,2.230383942613272,0.9910210034870965,0.7174833123322951,-0.73358923,1.0
746,diffdac,2.230383942613272,0.9910210034870965,0.7174833123322951,-0.6450817,1.0
747,ppo_random,2.0203239206338615,1.1796543521009393,1.2584796890759615,-523.6104,1.0
748,ppo_multitask,2.0203239206338615,1.1796543521009393,1.2584796890759615,-512.55676,1.0
749,diffdac,2.0203239206338615,1.1796543521009393,1.2584796890759615,-938.8224,0.0
750,ppo_random,1.6577352114516655,0.8635981844481411,0.9144037697712256,-130.8655,1.0
751,ppo_multitask,1.6577352114516655,0.8635981844481411,0.9144037697712256,-130.03497,1.0
752,diffdac,1.6577352114516655,0.8635981844481411,0.9144037697712256,-129.10985,1.0
753,ppo_random,2.1651334749835742,0.7618098847530144,0.8595679947603154,-120.70076,1.0
754,ppo_multitask,2.1651334749835742,0.7618098847530144,0.8595679947603154,-117.394714,1.0
755,diffdac,2.1651334749835742,0.7618098847530144,0.8595679947603154,-122.10195,1.0
756,ppo_random,1.4064959960093975,0.9599145471229557,0.848398742104387,-533.52386,1.0
757,ppo_multitask,1.4064959960093975,0.9599145471229557,0.848398742104387,-258.6396,1.0
758,diffdac,1.4064959960093975,0.9599145471229557,0.848398742104387,-357.2106,1.0
759,ppo_random,1.7144718454872168,1.1100954076373706,1.0120519775456442,-376.53146,1.0
760,ppo_multitask,1.7144718454872168,1.1100954076373706,1.0120519775456442,-375.36124,1.0
761,diffdac,1.7144718454872168,1.1100954076373706,1.0120519775456442,-499.73846,1.0
762,ppo_random,2.0144741527152217,1.0840708897731821,0.7959960472494475,-120.52272,1.0
763,ppo_multitask,2.0144741527152217,1.0840708897731821,0.7959960472494475,-118.86065,1.0
764,diffdac,2.0144741527152217,1.0840708897731821,0.7959960472494475,-120.80137,1.0
765,ppo_random,1.956723821223161,0.8338212302407536,0.8933344124820932,-115.59132,1.0
766,ppo_multitask,1.956723821223161,0.8338212302407536,0.8933344124820932,-116.42655,1.0
767,diffdac,1.956723821223161,0.8338212302407536,0.8933344124820932,-245.20464,1.0
768,ppo_random,1.4549405619597164,1.0516724237609214,0.8219439126454301,-747.131,0.0
769,ppo_multitask,1.4549405619597164,1.0516724237609214,0.8219439126454301,-126.63519,1.0
770,diffdac,1.4549405619597164,1.0516724237609214,0.8219439126454301,-126.62154,1.0
771,ppo_random,2.515791762893805,1.1839936944651606,1.0788612970412181,-254.21045,1.0
772,ppo_multitask,2.515791762893805,1.1839936944651606,1.0788612970412181,-260.6918,1.0
773,diffdac,2.515791762893805,1.1839936944651606,1.0788612970412181,-380.60672,1.0
774,ppo_random,1.5015526356976228,1.0947603488544173,0.9479483052634345,-682.24554,1.0
775,ppo_multitask,1.5015526356976228,1.0947603488544173,0.9479483052634345,-413.43292,1.0
776,diffdac,1.5015526356976228,1.0947603488544173,0.9479483052634345,-526.4641,1.0
777,ppo_random,2.2282638896018034,0.7605073581829476,0.8596813068001479,-106.10068,1.0
778,ppo_multitask,2.2282638896018034,0.7605073581829476,0.8596813068001479,-105.01412,1.0
779,diffdac,2.2282638896018034,0.7605073581829476,0.8596813068001479,-108.45682,1.0
780,ppo_random,1.5159340863880462,0.8305476057596174,0.8556006099479505,-291.07507,1.0
781,ppo_multitask,1.5159340863880462,0.8305476057596174,0.8556006099479505,-242.47908,1.0
782,diffdac,1.5159340863880462,0.8305476057596174,0.8556006099479505,-250.49081,1.0
783,ppo_random,2.361123108681779,0.9914864164212929,1.1962640011164232,-1.2120608,1.0
784,ppo_multitask,2.361123108681779,0.9914864164212929,1.1962640011164232,-1.5140885,1.0
785,diffdac,2.361123108681779,0.9914864164212929,1.1962640011164232,-1.1336426,1.0
786,ppo_random,1.870583541008624,1.1323644488821163,1.0350733272243866,-1.57126,1.0
787,ppo_multitask,1.870583541008624,1.1323644488821163,1.0350733272243866,-1.4691494,1.0
788,diffdac,1.870583541008624,1.1323644488821163,1.0350733272243866,-2.6383944,1.0
789,ppo_random,2.0879405430456184,1.15471937339585,1.0403606858218315,-129.00764,1.0
790,ppo_multitask,2.0879405430456184,1.15471937339585,1.0403606858218315,-128.34215,1.0
791,diffdac,2.0879405430456184,1.15471937339585,1.0403606858218315,-132.07016,1.0
792,ppo_random,2.3317591202093997,0.8825311381253377,1.0436057062400348,-5.1656356,1.0
793,ppo_multitask,2.3317591202093997,0.8825311381253377,1.0436057062400348,-5.357678,1.0
794,diffdac,2.3317591202093997,0.8825311381253377,1.0436057062400348,-137.08409,1.0
795,ppo_random,2.0263074016682414,1.1161171638524858,0.7728762880788388,-110.22112,1.0
796,ppo_multitask,2.0263074016682414,1.1161171638524858,0.7728762880788388,-109.16443,1.0
797,diffdac,2.0263074016682414,1.1161171638524858,0.7728762880788388,-113.66542,1.0
798,ppo_random,1.4955968772487094,0.7014732245111006,0.8466305101398433,-116.28025,1.0
799,ppo_multitask,1.4955968772487094,0.7014732245111006,0.8466305101398433,-112.47331,1.0
800,diffdac,1.4955968772487094,0.7014732245111006,0.8466305101398433,-239.05557,1.0
801,ppo_random,1.6119564441126288,1.06823111312874,1.089525027183016,-0.18509324,1.0
802,ppo_multitask,1.6119564441126288,1.06823111312874,1.089525027183016,-0.48613814,1.0
803,diffdac,1.6119564441126288,1.06823111312874,1.089525027183016,-0.69626427,1.0
804,ppo_random,1.578774000125913,1.1171332622858103,1.2870337979488817,-519.15955,1.0
805,ppo_multitask,1.578774000125913,1.1171332622858103,1.2870337979488817,-386.41055,1.0
806,diffdac,1.578774000125913,1.1171332622858103,1.2870337979488817,-514.6865,1.0
807,ppo_random,1.7099819247653651,0.7794672098225927,0.9908405127208031,-115.68947,1.0
808,ppo_multitask,1.7099819247653651,0.7794672098225927,0.9908405127208031,-114.64593,1.0
809,diffdac,1.7099819247653651,0.7794672098225927,0.9908405127208031,-116.50461,1.0
810,ppo_random,2.2329499398271464,1.1850576876436156,0.7288948016418553,-112.78997,1.0
811,ppo_multitask,2.2329499398271464,1.1850576876436156,0.7288948016418553,-113.802864,1.0
812,diffdac,2.2329499398271464,1.1850576876436156,0.7288948016418553,-230.01308,1.0
813,ppo_random,2.1666616968874584,0.9025848454076483,0.751438713206244,-228.97649,1.0
814,ppo_multitask,2.1666616968874584,0.9025848454076483,0.751438713206244,-227.1648,1.0
815,diffdac,2.1666616968874584,0.9025848454076483,0.751438713206244,-222.06734,1.0
816,ppo_random,1.6972646423103162,1.2271424317429676,1.262738775847704,-257.90796,1.0
817,ppo_multitask,1.6972646423103162,1.2271424317429676,1.262738775847704,-128.12129,1.0
818,diffdac,1.6972646423103162,1.2271424317429676,1.262738775847704,-258.6007,1.0
819,ppo_random,1.48727428325216,0.7389665901817637,0.7381418562570622,-243.1716,1.0
820,ppo_multitask,1.48727428325216,0.7389665901817637,0.7381418562570622,-240.55652,1.0
821,diffdac,1.48727428325216,0.7389665901817637,0.7381418562570622,-362.61896,1.0
822,ppo_random,1.7389944900310792,1.0604502473441608,0.7955909714754538,-125.2388,1.0
823,ppo_multitask,1.7389944900310792,1.0604502473441608,0.7955909714754538,-125.2314,1.0
824,diffdac,1.7389944900310792,1.0604502473441608,0.7955909714754538,-248.26259,1.0
825,ppo_random,1.9247863755793968,1.1535841540352876,1.2932148317931205,-131.00723,1.0
826,ppo_multitask,1.9247863755793968,1.1535841540352876,1.2932148317931205,-130.92282,1.0
827,diffdac,1.9247863755793968,1.1535841540352876,1.2932148317931205,-394.14514,1.0
828,ppo_random,2.5565345284878793,1.2863491580847275,0.836042461595613,-116.16273,1.0
829,ppo_multitask,2.5565345284878793,1.2863491580847275,0.836042461595613,-113.51823,1.0
830,diffdac,2.5565345284878793,1.2863491580847275,0.836042461595613,-236.2257,1.0
831,ppo_random,1.9814065876157216,0.896195516343049,0.7328074520827215,-1.4295567,1.0
832,ppo_multitask,1.9814065876157216,0.896195516343049,0.7328074520827215,-1.6302892,1.0
833,diffdac,1.9814065876157216,0.896195516343049,0.7328074520827215,-1.5933127,1.0
834,ppo_random,1.6349873080407245,1.2443369176931982,1.0115701369008492,-248.84311,1.0
835,ppo_multitask,1.6349873080407245,1.2443369176931982,1.0115701369008492,-123.398,1.0
836,diffdac,1.6349873080407245,1.2443369176931982,1.0115701369008492,-124.08702,1.0
837,ppo_random,2.10294505116564,0.9958871427768758,1.2008334198727217,-253.68605,1.0
838,ppo_multitask,2.10294505116564,0.9958871427768758,1.2008334198727217,-253.21376,1.0
839,diffdac,2.10294505116564,0.9958871427768758,1.2008334198727217,-261.1546,1.0
840,ppo_random,1.5599073786918192,0.8465635813033381,0.9963783631515728,-129.2936,1.0
841,ppo_multitask,1.5599073786918192,0.8465635813033381,0.9963783631515728,-128.7273,1.0
842,diffdac,1.5599073786918192,0.8465635813033381,0.9963783631515728,-251.09889,1.0
843,ppo_random,1.9453275976176059,0.7527376058096285,0.773778388701546,-108.914116,1.0
844,ppo_multitask,1.9453275976176059,0.7527376058096285,0.773778388701546,-109.2658,1.0
845,diffdac,1.9453275976176059,0.7527376058096285,0.773778388701546,-227.4116,1.0
846,ppo_random,1.8421115437285505,0.9350334154680668,0.7727021463043422,-125.608826,1.0
847,ppo_multitask,1.8421115437285505,0.9350334154680668,0.7727021463043422,-123.70185,1.0
848,diffdac,1.8421115437285505,0.9350334154680668,0.7727021463043422,-124.44725,1.0
849,ppo_random,2.1168981508878106,0.8959739424679468,1.084494339253387,-129.66568,1.0
850,ppo_multitask,2.1168981508878106,0.8959739424679468,1.084494339253387,-127.968864,1.0
851,diffdac,2.1168981508878106,0.8959739424679468,1.084494339253387,-254.8776,1.0
852,ppo_random,2.415053162724417,0.7621539272698921,0.7140594115974057,-97.07386,1.0
853,ppo_multitask,2.415053162724417,0.7621539272698921,0.7140594115974057,-95.91637,1.0
854,diffdac,2.415053162724417,0.7621539272698921,0.7140594115974057,-119.14585,1.0
855,ppo_random,1.7028826709115075,0.7339384516638177,1.0662445755107153,-130.36995,1.0
856,ppo_multitask,1.7028826709115075,0.7339384516638177,1.0662445755107153,-129.2289,1.0
857,diffdac,1.7028826709115075,0.7339384516638177,1.0662445755107153,-252.47365,1.0
858,ppo_random,1.5740287201993943,0.8401262245095196,0.9490131884037702,-130.03595,1.0
859,ppo_multitask,1.5740287201993943,0.8401262245095196,0.9490131884037702,-130.30359,1.0
860,diffdac,1.5740287201993943,0.8401262245095196,0.9490131884037702,-382.86487,1.0
861,ppo_random,1.5733822773028014,1.1264518721357497,1.2256961985001353,-129.99414,1.0
862,ppo_multitask,1.5733822773028014,1.1264518721357497,1.2256961985001353,-129.58719,1.0
863,diffdac,1.5733822773028014,1.1264518721357497,1.2256961985001353,-256.45364,1.0
864,ppo_random,2.0639235975987402,1.1290194801450257,1.187518803410225,-399.38428,1.0
865,ppo_multitask,2.0639235975987402,1.1290194801450257,1.187518803410225,-386.73608,1.0
866,diffdac,2.0639235975987402,1.1290194801450257,1.187518803410225,-523.91864,1.0
867,ppo_random,2.2725578281472343,1.0141532512213676,0.8066914225996737,-0.62331516,1.0
868,ppo_multitask,2.2725578281472343,1.0141532512213676,0.8066914225996737,-0.7342088,1.0
869,diffdac,2.2725578281472343,1.0141532512213676,0.8066914225996737,-0.42090145,1.0
870,ppo_random,1.7280951003267722,0.857476593001705,1.1458702228214765,-124.171455,1.0
871,ppo_multitask,1.7280951003267722,0.857476593001705,1.1458702228214765,-120.71729,1.0
872,diffdac,1.7280951003267722,0.857476593001705,1.1458702228214765,-125.1571,1.0
873,ppo_random,1.5179834490598447,1.1046191710087445,1.0903721358379481,-256.61783,1.0
874,ppo_multitask,1.5179834490598447,1.1046191710087445,1.0903721358379481,-127.8094,1.0
875,diffdac,1.5179834490598447,1.1046191710087445,1.0903721358379481,-516.1163,1.0
876,ppo_random,1.7015544444240875,0.9248965149590211,1.0588370781736203,-130.17834,1.0
877,ppo_multitask,1.7015544444240875,0.9248965149590211,1.0588370781736203,-129.76909,1.0
878,diffdac,1.7015544444240875,0.9248965149590211,1.0588370781736203,-130.64934,1.0
879,ppo_random,2.3788853917698476,1.1138100730439866,1.101033602410493,-123.523705,1.0
880,ppo_multitask,2.3788853917698476,1.1138100730439866,1.101033602410493,-121.27471,1.0
881,diffdac,2.3788853917698476,1.1138100730439866,1.101033602410493,-124.09444,1.0
882,ppo_random,2.2016304346574063,0.7817936368505614,1.070798609487978,-120.5656,1.0
883,ppo_multitask,2.2016304346574063,0.7817936368505614,1.070798609487978,-117.078514,1.0
884,diffdac,2.2016304346574063,0.7817936368505614,1.070798609487978,-123.481,1.0
885,ppo_random,2.1465840046714346,0.8989422142320541,1.1387500964237856,-2.1947901,1.0
886,ppo_multitask,2.1465840046714346,0.8989422142320541,1.1387500964237856,-2.2567413,1.0
887,diffdac,2.1465840046714346,0.8989422142320541,1.1387500964237856,-2.2563062,1.0
888,ppo_random,1.7656053556127538,1.1341484222065534,1.2495240952436644,-129.63347,1.0
889,ppo_multitask,1.7656053556127538,1.1341484222065534,1.2495240952436644,-130.09576,1.0
890,diffdac,1.7656053556127538,1.1341484222065534,1.2495240952436644,-383.94717,1.0
891,ppo_random,2.539514867437954,0.7316451122536535,0.7432444803582897,-103.3638,1.0
892,ppo_multitask,2.539514867437954,0.7316451122536535,0.7432444803582897,-101.647736,1.0
893,diffdac,2.539514867437954,0.7316451122536535,0.7432444803582897,-103.25693,1.0
894,ppo_random,2.225239023006205,1.0427943005814786,1.1241555384823056,-2.2128415,1.0
895,ppo_multitask,2.225239023006205,1.0427943005814786,1.1241555384823056,-2.2395496,1.0
896,diffdac,2.225239023006205,1.0427943005814786,1.1241555384823056,-2.754356,1.0
897,ppo_random,1.7594659938332071,0.9528895457333266,1.0151869610515463,-127.58374,1.0
898,ppo_multitask,1.7594659938332071,0.9528895457333266,1.0151869610515463,-127.10897,1.0
899,diffdac,1.7594659938332071,0.9528895457333266,1.0151869610515463,-127.57117,1.0
900,ppo_random,1.9413470824400658,0.8326134050281272,0.921448751517627,-116.88272,1.0
901,ppo_multitask,1.9413470824400658,0.8326134050281272,0.921448751517627,-113.68901,1.0
902,diffdac,1.9413470824400658,0.8326134050281272,0.921448751517627,-118.412506,1.0
903,ppo_random,1.8047359983346978,1.056146490147724,1.10465903066946,-133.24777,1.0
904,ppo_multitask,1.8047359983346978,1.056146490147724,1.10465903066946,-129.84517,1.0
905,diffdac,1.8047359983346978,1.056146490147724,1.10465903066946,-256.71304,1.0
906,ppo_random,2.1635374545864896,1.1950254046885385,0.90498684065575,-125.70835,1.0
907,ppo_multitask,2.1635374545864896,1.1950254046885385,0.90498684065575,-120.09717,1.0
908,diffdac,2.1635374545864896,1.1950254046885385,0.90498684065575,-247.84993,1.0
909,ppo_random,2.3001781081127946,0.8686210427982777,1.0304765707193648,-131.03792,1.0
910,ppo_multitask,2.3001781081127946,0.8686210427982777,1.0304765707193648,-130.51051,1.0
911,diffdac,2.3001781081127946,0.8686210427982777,1.0304765707193648,-130.36093,1.0
912,ppo_random,1.9000791371847203,1.1977800966699277,1.2635677892062904,-129.13387,1.0
913,ppo_multitask,1.9000791371847203,1.1977800966699277,1.2635677892062904,-128.6595,1.0
914,diffdac,1.9000791371847203,1.1977800966699277,1.2635677892062904,-647.62396,0.0
915,ppo_random,1.5861997853861258,1.2095781875396336,1.0117513012479475,-746.84924,0.0
916,ppo_multitask,1.5861997853861258,1.2095781875396336,1.0117513012479475,-366.4772,1.0
917,diffdac,1.5861997853861258,1.2095781875396336,1.0117513012479475,-674.09875,0.0
918,ppo_random,1.748101447299693,1.2729961305247004,0.8944489705293386,-450.0793,1.0
919,ppo_multitask,1.748101447299693,1.2729961305247004,0.8944489705293386,-368.1582,1.0
920,diffdac,1.748101447299693,1.2729961305247004,0.8944489705293386,-546.5301,1.0
921,ppo_random,1.7847571936426958,0.9511710518549092,0.9422150311976969,-128.69481,1.0
922,ppo_multitask,1.7847571936426958,0.9511710518549092,0.9422150311976969,-127.88901,1.0
923,diffdac,1.7847571936426958,0.9511710518549092,0.9422150311976969,-247.2691,1.0
924,ppo_random,2.3413554932199085,1.11331766371586,0.7129209641299786,-121.84866,1.0
925,ppo_multitask,2.3413554932199085,1.11331766371586,0.7129209641299786,-115.19858,1.0
926,diffdac,2.3413554932199085,1.11331766371586,0.7129209641299786,-241.04584,1.0
